,popularity,id,vote_count,vote_average,title,release_date,original_language,genre_ids,Unnamed: 0,movie,year,pg_rating,imdb_id,runtime,genre,metascore,imdb_rating,votes,gross_us
427,9.713,265169,322,7.7,Winter Sleep,2014-06-13,tr,['Drama'],792,Winter Sleep,2014,Not Rated,2758880,196,Drama,88.0,8.1,44738,0.17
428,12.685,4808,786,7.7,Charade,1963-12-05,en,"['Comedy', 'Mystery', 'Romance', 'Thriller']",488,Charade,1963,Passed,56923,113,"Comedy, Mystery, Romance",83.0,7.9,67247,13.47
429,16.475,269,1011,7.7,Breathless,1960-03-16,fr,"['Drama', 'Crime']",768,Breathless,1960,Not Rated,53472,90,"Crime, Drama",,7.8,71995,0.34
430,37.795,165,8944,7.7,Back to the Future Part II,1989-11-22,en,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",161,Back to the Future Part II,1989,PG,96874,108,"Adventure, Comedy, Sci-Fi",57.0,7.8,474089,118.50
431,69.264,22,15163,7.7,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,en,"['Adventure', 'Fantasy', 'Action']",34,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,325980,143,"Action, Adventure, Fantasy",63.0,8.0,1006792,305.41
432,19.743,426426,2842,7.7,Roma,2018-08-25,es,['Drama'],847,Roma,2018,R,6155172,135,Drama,96.0,7.7,136986,--
433,10.312,11482,677,7.7,The Tenant,1976-05-26,fr,"['Drama', 'Thriller', 'Horror']",676,The Tenant,1976,R,74811,126,"Drama, Thriller",71.0,7.7,39169,1.92
434,11.697,374473,893,7.7,"I, Daniel Blake",2016-10-21,en,['Drama'],778,"I, Daniel Blake",2016,R,5168192,100,Drama,78.0,7.9,52462,0.26
435,12.436,13403,210,7.7,Hedwig and the Angry Inch,2001-07-20,en,"['Comedy', 'Music', 'Drama']",641,Hedwig and the Angry Inch,2001,R,248845,95,"Comedy, Drama, Music",85.0,7.7,31688,3.03
436,15.803,334,2196,7.7,Magnolia,1999-12-10,en,['Drama'],434,Magnolia,1999,R,175880,188,Drama,77.0,8.0,286653,22.46
437,13.556,320007,776,7.7,Victoria,2015-06-11,de,"['Crime', 'Thriller', 'Romance']",856,Victoria,2015,Not Rated,4226388,138,"Crime, Drama, Romance",77.0,7.6,51719,--
438,54.808,2062,11691,7.7,Ratatouille,2007-06-22,en,"['Animation', 'Comedy', 'Family', 'Fantasy']",84,Ratatouille,2007,G,382932,111,"Animation, Adventure, Comedy",96.0,8.0,630987,206.45
439,17.846,14756,2488,7.7,Ip Man,2008-12-12,cn,"['Action', 'Drama', 'History']",866,Ip Man,2008,R,1220719,106,"Action, Biography, Drama",59.0,8.0,209459,--
440,17.148,9475,1929,7.7,Scent of a Woman,1992-12-23,en,['Drama'],250,Scent of a Woman,1992,R,105323,156,Drama,59.0,8.0,257894,63.90
441,14.436,995,616,7.7,Stagecoach,1939-03-03,en,"['Adventure', 'Drama', 'Western']",987,Stagecoach,1939,Passed,31971,96,"Adventure, Drama, Western",93.0,7.8,42846,--
442,11.543,11220,331,7.7,Fallen Angels,1995-09-06,cn,"['Drama', 'Action', 'Romance']",892,Fallen Angels,1995,R,112913,99,"Comedy, Crime, Drama",71.0,7.7,25334,--
443,26.213,10315,3206,7.7,Fantastic Mr. Fox,2009-10-23,en,"['Adventure', 'Animation', 'Comedy', 'Family']",442,Fantastic Mr. Fox,2009,PG,432283,87,"Animation, Adventure, Comedy",83.0,7.9,195364,21.00
444,96.86,522627,2072,7.7,The Gentlemen,2020-01-01,en,"['Action', 'Comedy', 'Crime']",841,The Gentlemen,2019,R,8367814,113,"Action, Comedy, Crime",51.0,7.8,202977,--
445,10.693,247,865,7.7,The Killing,1956-06-06,en,"['Crime', 'Drama', 'Thriller']",955,The Killing,1956,Approved,49406,84,"Crime, Drama, Film-Noir",91.0,8.0,80531,--
446,23.65,43949,1487,7.7,Flipped,2010-08-06,en,"['Romance', 'Drama']",681,Flipped,2010,PG,817177,90,"Comedy, Drama, Romance",45.0,7.7,80532,1.75
447,11.999,678,295,7.7,Out of the Past,1947-11-25,en,"['Crime', 'Drama', 'Thriller', 'Romance']",977,Out of the Past,1947,Not Rated,39689,97,"Crime, Drama, Film-Noir",,8.0,32256,--
448,82.786,14836,4488,7.7,Coraline,2009-02-05,en,"['Animation', 'Family', 'Fantasy']",227,Coraline,2009,PG,327597,100,"Animation, Drama, Family",80.0,7.7,194688,75.29
449,10.346,576,686,7.7,The Wild Bunch,1969-06-17,en,"['Adventure', 'Western']",501,The Wild Bunch,1969,R,65214,135,"Action, Adventure, Western",97.0,7.9,76659,12.06
450,8.311,18079,393,7.7,Nine Queens,2000-08-31,es,['Crime'],707,Nine Queens,2000,R,247586,114,"Crime, Drama, Thriller",80.0,7.9,49212,1.22
451,14.866,1633,844,7.7,Fried Green Tomatoes,1991-12-27,en,"['Drama', 'Comedy']",210,Fried Green Tomatoes,1991,PG-13,101921,130,Drama,64.0,7.7,66084,82.42
452,16.627,205,1863,7.7,Hotel Rwanda,2004-03-04,en,"['Drama', 'History', 'War']",425,Hotel Rwanda,2004,PG-13,395169,121,"Biography, Drama, History",79.0,8.1,331349,23.53
453,18.439,1607,1188,7.7,A Bronx Tale,1993-09-14,en,"['Drama', 'Crime']",462,A Bronx Tale,1993,R,106489,121,"Crime, Drama, Romance",80.0,7.8,126329,17.27
454,17.141,653,1130,7.7,Nosferatu,1922-02-17,de,"['Drama', 'Fantasy', 'Horror']",998,Nosferatu,1922,Not Rated,13442,94,"Fantasy, Horror",,7.9,87819,--
455,30.609,562,7638,7.7,Die Hard,1988-07-15,en,"['Action', 'Thriller']",209,Die Hard,1988,R,95016,132,"Action, Thriller",72.0,8.2,774070,83.01
456,20.698,96721,4951,7.7,Rush,2013-09-02,en,"['Action', 'Drama']",402,Rush,2013,R,1979320,123,"Action, Biography, Drama",74.0,8.1,426982,26.95
457,8.436,11898,275,7.7,Kind Hearts and Coronets,1949-06-21,en,"['Comedy', 'Drama']",973,Kind Hearts and Coronets,1949,Not Rated,41546,106,"Comedy, Crime",,8.0,34053,--
458,35.474,162,9347,7.7,Edward Scissorhands,1990-12-05,en,"['Fantasy', 'Drama', 'Romance']",273,Edward Scissorhands,1990,PG-13,99487,105,"Drama, Fantasy, Romance",74.0,7.9,441874,56.36
459,9.923,1879,477,7.7,Guess Who's Coming to Dinner,1967-12-11,en,"['Drama', 'Family']",270,Guess Who's Coming to Dinner,1967,Not Rated,61735,108,"Comedy, Drama",63.0,7.8,38908,56.70
460,8.907,25188,355,7.7,The Last Picture Show,1971-10-03,en,['Drama'],394,The Last Picture Show,1971,R,67328,118,"Drama, Romance",93.0,8.0,41727,29.13
461,29.081,12429,2501,7.7,Ponyo,2008-07-19,ja,"['Animation', 'Family']",475,Ponyo,2008,G,876563,101,"Animation, Adventure, Comedy",86.0,7.7,122323,15.09
462,16.305,37247,2079,7.7,The Graduate,1967-12-21,en,"['Comedy', 'Drama']",180,The Graduate,1967,PG,61722,106,"Comedy, Drama, Romance",83.0,8.0,251433,104.95
463,10.854,10835,425,7.7,The Killer,1989-07-06,cn,"['Action', 'Crime', 'Drama', 'Thriller']",899,The Killer,1989,R,97202,111,"Action, Crime, Drama",82.0,7.8,45276,--
464,81.915,767,13558,7.7,Harry Potter and the Half-Blood Prince,2009-07-07,en,"['Adventure', 'Fantasy']",37,Harry Potter and the Half-Blood Prince,2009,PG,417741,153,"Action, Adventure, Family",78.0,7.6,464689,301.96
465,29.413,313297,2597,7.7,Kubo and the Two Strings,2016-08-18,en,"['Animation', 'Adventure', 'Family']",310,Kubo and the Two Strings,2016,PG,4302938,101,"Animation, Action, Adventure",84.0,7.8,116321,48.02
466,9.255,11356,311,7.7,The Odd Couple,1968-05-16,en,['Comedy'],330,The Odd Couple,1968,G,63374,105,Comedy,86.0,7.7,31188,44.53
467,16.406,68,2127,7.7,Brazil,1985-02-20,en,"['Comedy', 'Science Fiction']",523,Brazil,1985,R,88846,132,"Drama, Sci-Fi",84.0,7.9,185781,9.93
468,15.818,83666,3979,7.7,Moonrise Kingdom,2012-05-24,en,"['Comedy', 'Drama', 'Romance']",321,Moonrise Kingdom,2012,PG-13,1748122,94,"Comedy, Drama, Romance",84.0,7.8,314644,45.51
469,60.948,82702,6998,7.7,How to Train Your Dragon 2,2014-06-09,en,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",102,How to Train Your Dragon 2,2014,PG,1646971,102,"Animation, Action, Adventure",76.0,7.8,301278,177.00
470,45.434,9806,13146,7.7,The Incredibles,2004-11-05,en,"['Action', 'Adventure', 'Animation', 'Family']",49,The Incredibles,2004,PG,317705,115,"Animation, Action, Adventure",90.0,8.0,648383,261.44
471,11.938,10322,546,7.7,Being There,1979-12-19,en,"['Comedy', 'Drama']",390,Being There,1979,PG,78841,130,"Comedy, Drama",83.0,8.0,64778,30.18
472,11.942,288,869,7.7,High Noon,1952-06-09,en,"['Western', 'Thriller', 'Drama']",527,High Noon,1952,PG,44706,85,"Drama, Thriller, Western",89.0,7.9,96208,9.45
473,16.978,51608,779,7.7,The Man from Nowhere,2010-08-04,ko,"['Action', 'Thriller', 'Crime']",835,The Man from Nowhere,2010,R,1527788,119,"Action, Crime, Drama",,7.8,61763,0.01
474,32.893,6844,857,7.7,The Ten Commandments,1956-10-05,en,"['Drama', 'History']",196,The Ten Commandments,1956,G,49833,220,"Adventure, Drama",,7.9,62832,93.74
475,10.161,993,331,7.7,Sleuth,1972-12-10,en,"['Mystery', 'Thriller', 'Crime']",613,Sleuth,1972,PG,69281,138,"Mystery, Thriller",,8.0,44381,4.08
476,9.057,4520,333,6.4,Sleuth,2007-10-12,en,"['Drama', 'Mystery', 'Thriller']",613,Sleuth,1972,PG,69281,138,"Mystery, Thriller",,8.0,44381,4.08
477,13.163,793,1994,7.7,Blue Velvet,1986-09-19,en,"['Crime', 'Mystery', 'Thriller']",534,Blue Velvet,1986,R,90756,120,"Drama, Mystery, Thriller",76.0,7.7,178528,8.55
478,6.886,158,282,7.7,Knockin' on Heaven's Door,1997-02-20,de,"['Comedy', 'Crime']",838,Knockin' on Heaven's Door,1997,Not Rated,119472,87,"Action, Crime, Comedy",,8.0,27319,0.00
479,14.025,11299,432,7.7,Cowboy Bebop: The Movie,2001-09-01,ja,"['Action', 'Animation', 'Science Fiction']",724,Cowboy Bebop: The Movie,2001,--,275277,115,"Animation, Action, Crime",61.0,7.9,42375,1.00
480,16.116,10331,1446,7.7,Night of the Living Dead,1968-10-01,en,['Horror'],804,Night of the Living Dead,1968,Not Rated,63350,96,"Horror, Thriller",89.0,7.9,115289,0.09
481,42.965,19185,515,6.8,Night of the Living Dead,1990-10-18,en,['Horror'],804,Night of the Living Dead,1968,Not Rated,63350,96,"Horror, Thriller",89.0,7.9,115289,0.09
482,11.069,99,1111,7.7,All About My Mother,1999-04-19,es,"['Comedy', 'Drama']",536,All About My Mother,1999,R,185125,101,Drama,87.0,7.8,88021,8.26
483,17.537,15121,2161,7.7,The Sound of Music,1965-03-29,en,"['Drama', 'Family', 'Music', 'Romance']",116,The Sound of Music,1965,G,59742,172,"Biography, Drama, Family",63.0,8.0,200307,163.21
484,17.754,13363,1439,7.7,The Man from Earth,2007-06-10,en,"['Science Fiction', 'Drama']",876,The Man from Earth,2007,Not Rated,756683,87,"Drama, Fantasy, Sci-Fi",,7.9,172093,--
485,13.235,910,597,7.7,The Big Sleep,1946-08-23,en,"['Crime', 'Mystery', 'Thriller']",558,The Big Sleep,1946,Not Rated,38355,114,"Crime, Film-Noir, Mystery",,7.9,78026,6.54
486,37.543,398978,4111,7.7,The Irishman,2019-11-01,en,"['Crime', 'Drama', 'History']",551,The Irishman,2019,R,1302006,209,"Biography, Crime, Drama",94.0,7.9,312390,7.00
487,96.311,24428,23397,7.7,The Avengers,2012-04-25,en,"['Science Fiction', 'Action', 'Adventure']",5,The Avengers,2012,PG-13,848228,143,"Action, Adventure, Sci-Fi",69.0,8.0,1248818,623.28
488,23.788,9320,444,4.4,The Avengers,1998-08-13,en,"['Thriller', 'Science Fiction']",5,The Avengers,2012,PG-13,848228,143,"Action, Adventure, Sci-Fi",69.0,8.0,1248818,623.28
489,12.072,14784,829,7.7,The Fall,2006-09-09,en,"['Adventure', 'Drama', 'Fantasy']",658,The Fall,2006,R,460791,117,"Adventure, Drama, Fantasy",64.0,7.9,106476,2.28
490,52.968,272,15144,7.7,Batman Begins,2005-06-10,en,"['Action', 'Crime', 'Drama']",83,Batman Begins,2005,PG-13,372784,140,"Action, Adventure",70.0,8.2,1290907,206.85
491,37.042,242582,7433,7.7,Nightcrawler,2014-10-23,en,"['Crime', 'Drama', 'Thriller']",381,Nightcrawler,2014,R,2872718,117,"Crime, Drama, Thriller",76.0,7.9,455972,32.38
492,33.858,100402,13576,7.7,Captain America: The Winter Soldier,2014-03-20,en,"['Action', 'Adventure', 'Science Fiction']",51,Captain America: The Winter Soldier,2014,PG-13,1843866,136,"Action, Adventure, Sci-Fi",70.0,7.7,725701,259.77
493,10.707,5528,1635,7.7,The Chorus,2004-03-17,fr,['Drama'],627,The Chorus,2004,PG-13,372824,97,"Drama, Music",56.0,7.9,56721,3.64
494,86.205,9552,5192,7.7,The Exorcist,1973-05-31,en,['Horror'],64,The Exorcist,1973,R,70047,122,Horror,81.0,8.0,358975,232.91
495,16.912,1592,1888,7.7,Primal Fear,1996-03-06,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",274,Primal Fear,1996,R,117381,129,"Crime, Drama, Mystery",47.0,7.7,185441,56.12
496,9.755,1939,447,7.7,Laura,1944-10-11,en,"['Drama', 'Mystery']",604,Laura,1944,Passed,37008,88,"Drama, Film-Noir, Mystery",,8.0,42145,4.36
497,52.616,286217,14810,7.7,The Martian,2015-09-30,en,"['Drama', 'Adventure', 'Science Fiction']",66,The Martian,2015,PG-13,3659388,144,"Adventure, Drama, Sci-Fi",80.0,8.0,748399,228.43
498,9.485,220,427,7.7,East of Eden,1955-03-09,en,"['Drama', 'Romance']",960,East of Eden,1955,PG,48028,118,Drama,72.0,7.9,39781,--
499,10.523,15794,246,7.7,White Heat,1949-09-02,en,"['Crime', 'Drama', 'Thriller']",972,White Heat,1949,Not Rated,42041,114,"Action, Crime, Drama",,8.1,29302,--
500,13.978,28580,302,7.7,The Lost Weekend,1945-11-29,en,['Drama'],526,The Lost Weekend,1945,Passed,37884,101,"Drama, Film-Noir",,7.9,33104,9.46
501,18.531,820,1242,7.7,JFK,1991-12-20,en,"['Drama', 'Thriller', 'History']",238,JFK,1991,R,102138,189,"Drama, History, Thriller",72.0,8.0,140090,70.41
502,10.182,3767,326,7.7,Gilda,1946-04-25,en,"['Drama', 'Romance', 'Thriller']",979,Gilda,1946,Not Rated,38559,110,"Drama, Film-Noir, Romance",,7.7,27551,--
503,14.353,1654,691,7.7,The Dirty Dozen,1967-06-15,en,"['Action', 'Adventure', 'War']",322,The Dirty Dozen,1967,Not Rated,61578,150,"Action, Adventure, War",73.0,7.7,66425,45.30
504,7.188,11421,290,7.7,C.R.A.Z.Y.,2005-05-27,fr,"['Drama', 'Comedy']",878,C.R.A.Z.Y.,2005,Not Rated,401085,129,"Comedy, Drama",81.0,7.9,31297,--
505,17.903,1587,2540,7.7,What's Eating Gilbert Grape,1993-12-17,en,"['Romance', 'Drama']",531,What's Eating Gilbert Grape,1993,PG-13,108550,118,Drama,73.0,7.8,212051,9.17
506,18.431,9377,3223,7.7,Ferris Bueller's Day Off,1986-06-11,en,['Comedy'],240,Ferris Bueller's Day Off,1986,PG-13,91042,103,Comedy,61.0,7.8,317613,70.14
507,12.103,1600,396,7.7,The Double Life of Véronique,1991-05-15,fr,"['Drama', 'Thriller']",675,The Double Life of Véronique,1991,R,101765,98,"Drama, Fantasy, Music",86.0,7.8,41322,2.00
508,64.17,207703,12355,7.6,Kingsman: The Secret Service,2014-12-13,en,"['Action', 'Adventure', 'Comedy', 'Crime']",146,Kingsman: The Secret Service,2014,R,2802144,129,"Action, Adventure, Comedy",60.0,7.7,583972,128.26
509,18.579,4995,1975,7.6,Boogie Nights,1997-10-07,en,['Drama'],405,Boogie Nights,1997,R,118749,155,Drama,85.0,7.9,236176,26.40
510,11.564,1632,953,7.6,Mississippi Burning,1988-12-08,en,"['Thriller', 'Crime', 'Drama']",369,Mississippi Burning,1988,R,95647,128,"Crime, Drama, History",65.0,7.8,86890,34.60
511,25.502,8358,7901,7.6,Cast Away,2000-12-22,en,"['Adventure', 'Drama']",63,Cast Away,2000,PG-13,162222,143,"Adventure, Drama, Romance",73.0,7.8,515734,233.63
512,11.104,643,673,7.6,Battleship Potemkin,1925-12-24,ru,"['Drama', 'History']",817,Battleship Potemkin,1925,Not Rated,15648,66,"Drama, History, Thriller",97.0,8.0,52366,0.05
513,12.226,221,995,7.6,Rebel Without a Cause,1955-10-29,en,['Drama'],958,Rebel Without a Cause,1955,PG-13,48545,111,Drama,89.0,7.7,82332,--
514,7.666,54186,527,7.6,Confessions,2010-06-04,ja,"['Drama', 'Mystery', 'Thriller']",863,Confessions,2010,Not Rated,1590089,106,"Drama, Thriller",,7.8,35229,--
515,10.322,976,247,7.6,Sweet Smell of Success,1957-07-04,en,['Drama'],949,Sweet Smell of Success,1957,Approved,51036,96,"Drama, Film-Noir",100.0,8.1,27599,--
516,7.529,5910,346,7.6,Fireworks,1997-11-05,ja,"['Crime', 'Drama']",781,Fireworks,1997,--,119250,103,"Crime, Drama, Romance",,7.8,27304,0.23
517,82.488,283995,15612,7.6,Guardians of the Galaxy Vol. 2,2017-04-19,en,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",16,Guardians of the Galaxy Vol. 2,2017,PG-13,3896198,136,"Action, Adventure, Comedy",67.0,7.6,558039,389.81
518,12.689,111083,747,7.6,The Body,2012-10-04,es,"['Mystery', 'Thriller']",862,The Body,2012,--,1937149,112,"Mystery, Thriller",,7.6,55738,--
519,17.577,180299,1538,7.6,The Raid 2,2014-03-27,id,"['Action', 'Crime', 'Thriller']",650,The Raid 2,2014,R,2265171,150,"Action, Crime, Thriller",71.0,8.0,113029,2.63
520,15.419,11046,523,7.6,Where Eagles Dare,1968-12-04,en,"['Action', 'Adventure', 'War']",923,Where Eagles Dare,1968,M,65207,158,"Action, Adventure, War",63.0,7.7,51227,--
521,10.823,773,4598,7.6,Little Miss Sunshine,2006-07-26,en,"['Comedy', 'Drama']",257,Little Miss Sunshine,2006,R,449059,101,"Comedy, Drama",80.0,7.8,435115,59.89
522,15.553,4347,2670,7.6,Atonement,2007-09-07,en,"['Drama', 'Romance']",300,Atonement,2007,R,783233,123,"Drama, Mystery, Romance",85.0,7.8,247284,50.93
523,8.733,9343,415,7.6,Fitzcarraldo,1982-03-02,de,"['Drama', 'Adventure']",904,Fitzcarraldo,1982,PG,83946,158,"Adventure, Drama",,8.1,30988,--
524,10.181,5165,367,7.6,L'Avventura,1960-06-29,it,"['Drama', 'Mystery']",946,L'Avventura,1960,Not Rated,53619,144,"Drama, Mystery",,7.9,26041,--
525,20.872,642,1374,7.6,Butch Cassidy and the Sundance Kid,1969-09-23,en,"['Crime', 'Drama', 'Western']",183,Butch Cassidy and the Sundance Kid,1969,PG,64115,110,"Biography, Crime, Drama",66.0,8.0,200244,102.31
526,24.574,871,2152,7.6,Planet of the Apes,1968-02-07,en,"['Science Fiction', 'Adventure', 'Drama', 'Action']",372,Planet of the Apes,1968,G,63442,112,"Adventure, Sci-Fi",79.0,8.0,163914,33.40
527,30.377,869,2762,5.7,Planet of the Apes,2001-07-25,en,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",372,Planet of the Apes,1968,G,63442,112,"Adventure, Sci-Fi",79.0,8.0,163914,33.40
528,12.1,11113,807,7.6,My Fair Lady,1964-10-21,en,"['Drama', 'Romance', 'Music']",233,My Fair Lady,1964,G,58385,170,"Drama, Family, Musical",95.0,7.8,85436,72.00
529,10.541,4593,430,7.6,The Discreet Charm of the Bourgeoisie,1972-09-15,fr,['Comedy'],783,The Discreet Charm of the Bourgeoisie,1972,PG,68361,102,Comedy,93.0,7.9,37911,0.20
530,85.885,808,11428,7.6,Shrek,2001-05-18,en,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']",48,Shrek,2001,PG,126029,90,"Animation, Adventure, Comedy",84.0,7.8,605664,267.67
531,17.873,688,1209,7.6,The Bridges of Madison County,1995-05-28,en,"['Drama', 'Romance']",234,The Bridges of Madison County,1995,PG-13,112579,135,"Drama, Romance",66.0,7.6,71992,71.52
532,15.425,2493,3078,7.6,The Princess Bride,1987-09-25,en,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",387,The Princess Bride,1987,PG,93779,98,"Adventure, Family, Fantasy",77.0,8.1,389152,30.86
533,15.408,19101,634,7.6,A Little Princess,1995-05-10,en,"['Drama', 'Fantasy', 'Family']",521,A Little Princess,1995,G,113670,97,"Drama, Family, Fantasy",83.0,7.7,31811,10.02
534,24.023,11474,1216,7.6,The Warriors,1979-02-09,en,"['Action', 'Thriller']",433,The Warriors,1979,R,80120,92,"Action, Crime, Thriller",65.0,7.6,92675,22.49
535,44.565,812,8355,7.6,Aladdin,1992-11-25,en,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']",74,Aladdin,1992,G,103639,90,"Animation, Adventure, Comedy",86.0,8.0,369216,217.35
536,173.235,420817,7120,7.2,Aladdin,2019-05-22,en,"['Adventure', 'Fantasy', 'Romance', 'Family']",74,Aladdin,1992,G,103639,90,"Animation, Adventure, Comedy",86.0,8.0,369216,217.35
537,8.569,3133,708,7.6,Badlands,1973-10-15,en,['Crime'],918,Badlands,1973,PG,69762,94,"Action, Crime, Drama",93.0,7.8,64804,--
538,9.481,21575,957,7.6,A Prophet,2009-08-26,fr,"['Crime', 'Drama']",670,A Prophet,2009,R,1235166,155,"Crime, Drama",90.0,7.9,92640,2.08
539,43.024,489999,2453,7.6,Searching,2018-08-24,en,"['Drama', 'Mystery', 'Thriller']",407,Searching,2018,PG-13,7668870,102,"Drama, Mystery, Thriller",71.0,7.6,136376,26.02
540,10.859,746,970,7.6,The Last Emperor,1987-05-27,en,"['Drama', 'History']",332,The Last Emperor,1987,PG-13,93389,163,"Biography, Drama, History",76.0,7.7,92883,43.98
541,43.63,578,6824,7.6,Jaws,1975-06-18,en,"['Horror', 'Thriller', 'Adventure']",50,Jaws,1975,PG,73195,124,"Adventure, Thriller",87.0,8.0,539147,260.00
542,13.298,900,549,7.6,Bringing Up Baby,1938-02-18,en,"['Comedy', 'Romance']",990,Bringing Up Baby,1938,Passed,29947,102,"Comedy, Family, Romance",91.0,7.9,54360,--
543,10.452,3529,239,7.6,The Thin Man,1934-05-25,en,"['Comedy', 'Crime', 'Mystery']",992,The Thin Man,1934,TV-PG,25878,91,"Comedy, Crime, Mystery",86.0,8.0,26031,--
544,21.057,55,1478,7.6,Amores Perros,2000-06-16,es,"['Drama', 'Thriller']",582,Amores Perros,2000,R,245712,154,"Drama, Thriller",83.0,8.1,221090,5.38
545,8.687,74879,259,7.6,Once Upon a Time in Anatolia,2011-09-23,tr,"['Drama', 'Crime']",797,Once Upon a Time in Anatolia,2011,Not Rated,1827487,157,"Crime, Drama",82.0,7.9,40556,0.14
546,34.133,44214,10483,7.6,Black Swan,2010-12-03,en,"['Drama', 'Horror', 'Thriller']",178,Black Swan,2010,R,947798,108,"Drama, Thriller",79.0,8.0,691226,106.95
547,9.363,5143,612,7.6,Hannah and Her Sisters,1986-02-07,en,"['Comedy', 'Drama']",345,Hannah and Her Sisters,1986,PG-13,91167,107,"Comedy, Drama",90.0,7.9,66368,40.08
548,10.698,16619,344,7.6,Ordinary People,1980-09-19,en,['Drama'],276,Ordinary People,1980,R,81283,124,Drama,86.0,7.7,46292,54.80
549,9.034,8342,260,7.6,No Man's Land,2001-09-08,bs,"['Drama', 'Action', 'History']",716,No Man's Land,2001,R,283509,98,"Comedy, Drama, War",84.0,7.9,44226,1.06
550,12.977,4960,816,7.6,"Synecdoche, New York",2008-10-24,en,['Drama'],640,"Synecdoche, New York",2008,R,383028,124,Drama,67.0,7.6,81616,3.08
551,20.543,309809,2028,7.6,The Little Prince,2015-07-29,en,"['Adventure', 'Animation', 'Fantasy', 'Family']",699,The Little Prince,2015,PG,1754656,108,"Animation, Adventure, Drama",70.0,7.7,55822,1.34
552,12.274,11562,552,7.6,Crimes and Misdemeanors,1989-10-13,en,"['Comedy', 'Drama']",454,Crimes and Misdemeanors,1989,PG-13,97123,104,"Comedy, Drama",77.0,7.9,54026,18.25
553,16.604,11321,5014,7.6,Seven Pounds,2008-12-18,en,['Drama'],242,Seven Pounds,2008,PG-13,814314,123,"Drama, Romance",36.0,7.6,284087,69.95
554,11.715,2013,728,7.6,The Diving Bell and the Butterfly,2007-05-23,fr,['Drama'],567,The Diving Bell and the Butterfly,2007,PG-13,401383,112,"Biography, Drama",92.0,8.0,102513,5.99
555,11.62,64,748,7.6,Talk to Her,2002-03-14,es,"['Drama', 'Romance']",530,Talk to Her,2002,R,287467,112,"Drama, Mystery, Romance",86.0,7.9,103619,9.28
556,13.999,9081,591,7.6,Waking Life,2001-10-19,en,"['Animation', 'Drama']",643,Waking Life,2001,R,243017,99,"Animation, Drama, Fantasy",83.0,7.8,60228,2.89
557,16.703,244,858,7.6,King Kong,1933-03-15,en,"['Adventure', 'Drama', 'Horror']",522,King Kong,1933,Passed,24216,100,"Adventure, Horror, Sci-Fi",90.0,7.9,78104,10.00
558,44.483,254,5545,6.8,King Kong,2005-12-12,en,"['Action', 'Adventure', 'Drama']",522,King Kong,1933,Passed,24216,100,"Adventure, Horror, Sci-Fi",90.0,7.9,78104,10.00
559,20.872,10730,489,6.2,King Kong,1976-09-08,en,"['Adventure', 'Drama', 'Horror']",522,King Kong,1933,Passed,24216,100,"Adventure, Horror, Sci-Fi",90.0,7.9,78104,10.00
560,24.808,51739,1762,7.6,The Secret World of Arrietty,2010-07-16,ja,"['Fantasy', 'Animation', 'Family']",449,The Secret World of Arrietty,2010,G,1568921,94,"Animation, Adventure, Family",80.0,7.6,79011,19.20
561,18.007,10637,1716,7.6,Remember the Titans,2000-09-29,en,['Drama'],165,Remember the Titans,2000,PG,210945,113,"Biography, Drama, Sport",48.0,7.8,195831,115.65
562,36.72,222935,8928,7.6,The Fault in Our Stars,2014-05-16,en,"['Drama', 'Romance']",152,The Fault in Our Stars,2014,PG-13,2582846,126,"Drama, Romance",69.0,7.7,340019,124.87
563,73.803,22881,3981,7.6,The Blind Side,2009-11-20,en,['Drama'],55,The Blind Side,2009,PG-13,878804,129,"Biography, Drama, Sport",53.0,7.6,288735,255.96
564,79.827,1726,19335,7.6,Iron Man,2008-04-30,en,"['Action', 'Science Fiction', 'Adventure']",29,Iron Man,2008,PG-13,371746,126,"Action, Adventure, Sci-Fi",79.0,7.9,927902,318.41
565,9.754,21734,560,7.6,Shadow of a Doubt,1943-01-15,en,"['Crime', 'Drama', 'Thriller']",984,Shadow of a Doubt,1943,PG,36342,108,"Film-Noir, Thriller",94.0,7.8,58649,--
566,17.289,17431,3901,7.6,Moon,2009-06-12,en,"['Drama', 'Science Fiction']",592,Moon,2009,R,1182345,97,"Drama, Mystery, Sci-Fi",67.0,7.9,332023,5.01
567,11.164,11190,261,7.6,The Return,2003-06-25,ru,['Drama'],757,The Return,2003,Not Rated,376968,110,Drama,82.0,8.0,41807,0.50
568,11.318,10093,204,5.4,The Return,2006-11-10,en,"['Drama', 'Horror', 'Thriller']",757,The Return,2003,Not Rated,376968,110,Drama,82.0,8.0,41807,0.50
569,17.847,638,1538,7.6,Lost Highway,1997-01-15,en,"['Drama', 'Thriller', 'Mystery']",624,Lost Highway,1997,R,116922,134,"Mystery, Thriller",52.0,7.6,129103,3.80
